Product,ActionSet,Action,Action_Describe,Action_Link,Node_Name
SAS Visual Data Mining and Machine Learning,spc,mrChart,Produces charts of subgroup medians and ranges,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-mrchart.htm&locale=en,A_mrChart1
SAS Visual Data Mining and Machine Learning,spc,npChart,Produces np charts,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-npchart.htm&locale=en,A_npChart0
SAS Visual Data Mining and Machine Learning,spc,pChart,Produces p charts,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-pchart.htm&locale=en,A_pChart0
SAS Visual Data Mining and Machine Learning,spc,rChart,Produces charts of subgroup ranges,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-rchart.htm&locale=en,A_rChart1
SAS Visual Data Mining and Machine Learning,spc,sChart,Produces charts of subgroup standard deviations,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-schart.htm&locale=en,A_sChart0
SAS Visual Data Mining and Machine Learning,spc,uChart,Produces u charts,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-uchart.htm&locale=en,A_uChart1
SAS Visual Data Mining and Machine Learning,spc,xChart,Produces charts of subgroup means,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-xchart.htm&locale=en,A_xChart0
SAS Visual Data Mining and Machine Learning,spc,xrChart,Produces charts of subgroup means and ranges,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-xrchart.htm&locale=en,A_xrChart1
SAS Visual Data Mining and Machine Learning,spc,xsChart,Produces charts of subgroup means and standard deviations,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-spc-xschart.htm&locale=en,A_xsChart1
SAS Visual Data Mining and Machine Learning,loadStreams,appendSnapshot,Append the current snapshot of a window to a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-loadstreams-appendsnapshot.htm&locale=en,A_appendSnapshot1
SAS Visual Data Mining and Machine Learning,loadStreams,loadSnapshot,Load the current snapshot of a window to a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-loadstreams-loadsnapshot.htm&locale=en,A_loadSnapshot0
SAS Visual Data Mining and Machine Learning,loadStreams,loadStream,Stream data from a window into a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-loadstreams-loadstream.htm&locale=en,A_loadStream1
SAS Visual Data Mining and Machine Learning,loadStreams,mMetaData,Get all model metadata for projects/queries/windows,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-loadstreams-mmetadata.htm&locale=en,A_mMetaData2
SAS Visual Data Mining and Machine Learning,loadStreams,setConfigDir,One time set of ESP configuration directory,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-loadstreams-setconfigdir.htm&locale=en,A_setConfigDir0
SAS Visual Data Mining and Machine Learning,svDataDescription,svddTrain,Trains a support vector data description model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-svdatadescription-svddtrain.htm&locale=en,A_svddTrain0
SAS Visual Data Mining and Machine Learning,svm,svmTrain,Provides actions for support vector machines,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-svm-svmtrain.htm&locale=en,A_svmTrain0
SAS Visual Data Mining and Machine Learning,tSne,tSne,Performs t-distributed stochastic neighbor embedding,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-tsne-tsne.htm&locale=en,A_tSne0
SAS Visual Data Mining and Machine Learning,table,addCaslib,Adds a new caslib to enable access to a data source,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-addcaslib.htm&locale=en,A_addCaslib2
SAS Visual Data Mining and Machine Learning,table,addCaslibSubdir,Creates a subdirectory in an existing caslib,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-addcaslibsubdir.htm&locale=en,A_addCaslibSubdir0
SAS Visual Data Mining and Machine Learning,table,addTable,Add a table by sending it from the client to the server,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-addtable.htm&locale=en,A_addTable1
SAS Visual Data Mining and Machine Learning,table,alterTable,"Rename tables, change labels and formats, drop columns",http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-altertable.htm&locale=en,A_alterTable1
SAS Visual Data Mining and Machine Learning,table,attribute,Manages extended table attributes,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-attribute.htm&locale=en,A_attribute2
SAS Visual Data Mining and Machine Learning,table,caslibInfo,Shows caslib information,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-caslibinfo.htm&locale=en,A_caslibInfo2
SAS Visual Data Mining and Machine Learning,table,columnInfo,Shows column information,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-columninfo.htm&locale=en,A_columnInfo2
SAS Visual Data Mining and Machine Learning,table,deleteRows,Delete matching rows from table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-deleterows.htm&locale=en,A_deleteRows1
SAS Visual Data Mining and Machine Learning,table,deleteSource,Delete a table or file from a caslib's data source,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-deletesource.htm&locale=en,A_deleteSource0
SAS Visual Data Mining and Machine Learning,table,describeView,Returns results that can re-create view definition,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-describeview.htm&locale=en,A_describeView1
SAS Visual Data Mining and Machine Learning,table,dropCaslib,Drops a caslib,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-dropcaslib.htm&locale=en,A_dropCaslib2
SAS Visual Data Mining and Machine Learning,table,dropTable,Drops a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-droptable.htm&locale=en,A_dropTable1
SAS Visual Data Mining and Machine Learning,table,fetch,Fetches rows from a table or view,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-fetch.htm&locale=en,A_fetch1
SAS Visual Data Mining and Machine Learning,table,fileInfo,Lists the files in a caslib's data source,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-fileinfo.htm&locale=en,A_fileInfo0
SAS Visual Data Mining and Machine Learning,table,index,Create indexes on one or more table variables,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-index.htm&locale=en,A_index2
SAS Visual Data Mining and Machine Learning,table,loadDataSource,Loads one or more data source interfaces,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-loaddatasource.htm&locale=en,A_loadDataSource1
SAS Visual Data Mining and Machine Learning,table,loadTable,Loads a table from a caslib's data source,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-loadtable.htm&locale=en,A_loadTable2
SAS Visual Data Mining and Machine Learning,table,partition,Partitions a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-partition.htm&locale=en,A_partition2
SAS Visual Data Mining and Machine Learning,table,promote,Promote a table to global scope,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-promote.htm&locale=en,A_promote1
SAS Visual Data Mining and Machine Learning,table,queryCaslib,Checks whether a caslib exists,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-querycaslib.htm&locale=en,A_queryCaslib2
SAS Visual Data Mining and Machine Learning,table,recordCount,Shows the number of rows in a Cloud Analytic Services table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-recordcount.htm&locale=en,A_recordCount0
SAS Visual Data Mining and Machine Learning,table,save,Saves a table to a caslib's data source,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-save.htm&locale=en,A_save2
SAS Visual Data Mining and Machine Learning,table,shuffle,Randomly shuffles a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-shuffle.htm&locale=en,A_shuffle2
SAS Visual Data Mining and Machine Learning,table,tableDetails,Get detailed information about a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-tabledetails.htm&locale=en,A_tableDetails1
SAS Visual Data Mining and Machine Learning,table,tableExists,Checks whether a table has been loaded,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-tableexists.htm&locale=en,A_tableExists1
SAS Visual Data Mining and Machine Learning,table,tableInfo,Shows information about a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-tableinfo.htm&locale=en,A_tableInfo2
SAS Visual Data Mining and Machine Learning,table,update,Updates rows in a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-update.htm&locale=en,A_update2
SAS Visual Data Mining and Machine Learning,table,upload,Transfers binary data to the server to create objects like tables,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-upload.htm&locale=en,A_upload1
SAS Visual Data Mining and Machine Learning,table,view,Creates a view from files or tables,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-table-view.htm&locale=en,A_view1
SAS Visual Data Mining and Machine Learning,textMining,tmMine,"Combines the tpParse action, the tpAccumulate action, and SVD functionality into one action. Some parameters require a SAS Visual Text Analytics license or a SAS Visual Data Mining and Machine Learning license",http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-textmining-tmmine.htm&locale=en,A_tmMine0
SAS Visual Data Mining and Machine Learning,textMining,tmScore,Generates the parent table and SVD projections from new textual data based on the results from previous training data. This action requires a SAS Visual Text Analytics license or a SAS Visual Data Mining and Machine Learning license,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-textmining-tmscore.htm&locale=en,A_tmScore2
SAS Visual Data Mining and Machine Learning,textMining,tmSvd,Computes the SVD factorization and generates topics. This action requires a SAS Visual Text Analytics license or a SAS Visual Data Mining and Machine Learning license,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-textmining-tmsvd.htm&locale=en,A_tmSvd0
SAS Visual Data Mining and Machine Learning,transpose,transpose,"Create an output table by restructuring the values in a table, transposing data from input rows to output columns",http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-transpose-transpose.htm&locale=en,A_transpose0
SAS Visual Text Analytics,boolRule,brScore,Scores text data based on Boolean rules,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-boolrule-brscore.htm&locale=en,A_brScore1
SAS Visual Text Analytics,boolRule,brTrain,Extracts Boolean rules from text,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-boolrule-brtrain.htm&locale=en,A_brTrain1
SAS Visual Text Analytics,ldaTopic,ldaScore,Score a table using a latent Dirichlet allocation topic model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-ldatopic-ldascore.htm&locale=en,A_ldaScore0
SAS Visual Text Analytics,ldaTopic,ldaTrain,Train a latent Dirichlet allocation topic model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-ldatopic-ldatrain.htm&locale=en,A_ldaTrain0
SAS Visual Text Analytics,deepRnn,rnnExportModel,Exports a recurrent neural network model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-deeprnn-rnnexportmodel.htm&locale=en,A_rnnExportModel1
SAS Visual Text Analytics,deepRnn,rnnScore,Scores a table using a Recurrent Neural Network model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-deeprnn-rnnscore.htm&locale=en,A_rnnScore1
SAS Visual Text Analytics,deepRnn,rnnTrain,Trains a Recurrent Neural Network,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-deeprnn-rnntrain.htm&locale=en,A_rnnTrain1
SAS Visual Text Analytics,reinforcementLearn,rlDescribe,Displays information about a reinforcement learning model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casrlpg&docsetTarget=cas-reinforcementlearn-rldescribe.htm&locale=en,A_rlDescribe0
SAS Visual Text Analytics,reinforcementLearn,rlExportModel,Saves a Reinforcement Learning model as an Astore model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casrlpg&docsetTarget=cas-reinforcementlearn-rlexportmodel.htm&locale=en,A_rlExportModel1
SAS Visual Text Analytics,reinforcementLearn,rlScore,Scores a table of using a reinforcement learning model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casrlpg&docsetTarget=cas-reinforcementlearn-rlscore.htm&locale=en,A_rlScore0
SAS Visual Text Analytics,reinforcementLearn,rlTrainFqn,Trains a model using the Fitted Q Network algorithm,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casrlpg&docsetTarget=cas-reinforcementlearn-rltrainfqn.htm&locale=en,A_rlTrainFqn1
SAS Visual Text Analytics,search,appendIndex,Loads data to an index after the buildIndex action is performed,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-search-appendindex.htm&locale=en,A_appendIndex1
SAS Visual Text Analytics,search,buildIndex,Creates an empty index using a schema (the first step of Search),http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-search-buildindex.htm&locale=en,A_buildIndex3
SAS Visual Text Analytics,search,deleteDocuments,Deletes a portion of documents from an index,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-search-deletedocuments.htm&locale=en,A_deleteDocuments1
SAS Visual Text Analytics,search,getSchema,Gets the schema of an index,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-search-getschema.htm&locale=en,A_getSchema3
SAS Visual Text Analytics,search,searchAggregate,Aggregates certain fields in a table that is usually generated by searchIndex,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casvtapg&docsetTarget=cas-search-searchaggregate.htm&locale=en,A_searchAggregate2
